Unnamed: 0,id,price,size,side,liquidation,time,datetime,day,price*size,adjusted_size,average,premium,premium*size
2675,1295134447,14.6,0.9,-1,True,2021-06-14T15:06:29.639272+00:00,2021-06-14 15:07:00,2021-06-14,13.14,-0.9,14.585374999999999,0.0010027167625104028,0.0009024450862593625
2676,1295117007,14.5475,13.1,-1,False,2021-06-14T15:03:09.059059+00:00,2021-06-14 15:04:00,2021-06-14,190.57225,-13.1,14.588750000000001,-0.002827521206409167,-0.03704052780396009
2677,1295117006,14.55,3.5,-1,False,2021-06-14T15:03:09.059059+00:00,2021-06-14 15:04:00,2021-06-14,50.925000000000004,-3.5,14.588750000000001,-0.0026561562848085307,-0.009296546996829858
2678,1294880540,14.57,0.3,-1,False,2021-06-14T14:15:47.297420+00:00,2021-06-14 14:16:00,2021-06-14,4.3709999999999996,-0.3,14.63875,-0.00469643924515406,-0.0014089317735462182
2679,1294838061,14.175,3.2,1,False,2021-06-14T14:06:39.016905+00:00,2021-06-14 14:07:00,2021-06-14,45.36000000000001,3.2,14.17125,0.00026462026991258547,0.0008467848637202735
2680,1294701479,14.25,0.3,1,False,2021-06-14T13:40:47.768127+00:00,2021-06-14 13:41:00,2021-06-14,4.2749999999999995,0.3,14.212050000000001,0.0026702692433533404,0.0008010807730060021
2681,1294630026,14.575,0.3,-1,False,2021-06-14T13:32:00.567894+00:00,2021-06-14 13:32:00,2021-06-14,4.3725,-0.3,14.582475,-0.0005126015988370369,-0.00015378047965111107
2682,1294171834,14.255,0.3,1,False,2021-06-14T11:53:12.982207+00:00,2021-06-14 11:54:00,2021-06-14,4.2765,0.3,14.582475,-0.02245675031158978,-0.0067370250934769334
2683,1293568913,14.55,0.3,-1,False,2021-06-14T08:08:36.758045+00:00,2021-06-14 08:09:00,2021-06-14,4.365,-0.3,14.57,-0.0013726835964309458,-0.00041180507892928374
2684,1281856615,14.0,21.6,1,False,2021-06-11T19:00:19.911763+00:00,2021-06-11 19:01:00,2021-06-11,302.40000000000003,21.6,14.0125,-0.000892060660124816,-0.019268510258696026
